gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSMUSG00000095361	0.1750573	0	0.099713571	1	NA
ENSMUSG00000095362	176.4816	0.001892273	0.026300952	0.06304469	0.9251883
ENSMUSG00000095366	1.539986	-0.001698599	0.091793235	0.4254352	NA
ENSMUSG00000095367	0.8143535	-0.00245674	0.120269711	0.3567791	NA
ENSMUSG00000095370	0.2411078	0.0007103666	0.101916218	0.7609087	NA
ENSMUSG00000095372	1.812388	-0.001368904	0.084971616	0.4938633	NA
ENSMUSG00000095385	1.603773	-0.0007317371	0.057207699	0.5931106	NA
ENSMUSG00000095389	1.646844	-0.00188292	0.088939101	0.357661	NA
ENSMUSG00000095395	0.2142342	0.0007300097	0.102077321	0.7547665	NA
ENSMUSG00000095396	0.0991663	6.857447e-05	0.099579819	0.9761861	NA
ENSMUSG00000095403	857.8316	-0.0001369969	0.011096791	0.8111458	0.9984822
ENSMUSG00000095406	0.6006323	-0.0005161516	0.079201661	0.7892015	NA
ENSMUSG00000095407	40.02675	-0.006559964	0.072835719	0.009198264	0.5495221
ENSMUSG00000095418	0.06348594	0	0.099713571	1	NA
ENSMUSG00000095419	0.4219706	7.681299e-05	0.072034342	0.9657156	NA
ENSMUSG00000095427	5.583821	0.002455855	0.066875388	0.0999601	0.9805731
ENSMUSG00000095432	180.0572	0.000731579	0.014692817	0.2887295	0.9984822
ENSMUSG00000095438	0.05980673	-0.00126556	0.109235821	0.6053751	NA
ENSMUSG00000095440	8.397001	-0.0001691707	0.019408052	0.744882	0.9984822
ENSMUSG00000095449	0.04285678	-0.0003480521	0.100537035	0.8803288	NA
ENSMUSG00000095463	630.5998	0.001014698	0.017098201	0.1869814	0.9833512
ENSMUSG00000095477	0.04352309	0	0.099713571	1	NA
ENSMUSG00000095478	7.877155	0.001342013	0.036916945	0.1279377	0.9805731
ENSMUSG00000095479	0.2059933	-0.001123305	0.107134049	0.6419876	NA
ENSMUSG00000095491	0.525172	0	0.099713571	1	NA
ENSMUSG00000095502	0.244905	0	0.099713571	1	NA
ENSMUSG00000095512	0.1106896	-0.001108649	0.107243863	0.6464948	NA
ENSMUSG00000095524	0.245442	0.0004000561	0.089514016	0.8513289	NA
ENSMUSG00000095526	1.360481	0.003343746	0.108562112	0.1739227	NA
ENSMUSG00000095538	1.39669	0.0001668458	0.0540943	0.9016503	NA
ENSMUSG00000095542	2.303784	-0.02515165	0.34883174	0.01750731	0.675198
ENSMUSG00000095547	16.49643	-0.0003439384	0.06142906	0.8217162	0.9984822
ENSMUSG00000095550	3.512186	-0.01479672	0.238518937	0.02824493	0.7586275
ENSMUSG00000095555	0.04285678	-0.0003480521	0.100537035	0.8803288	NA
ENSMUSG00000095562	5.902812	-0.01753295	0.27368533	0.02544816	0.7297592
ENSMUSG00000095565	0.08799715	0	0.099713571	1	NA
ENSMUSG00000095567	395.6362	0.001737032	0.020439134	0.08839784	0.9736415
ENSMUSG00000095580	0.8967037	-0.0009926226	0.093553161	0.6515235	NA
ENSMUSG00000095584	0.1750573	0	0.099713571	1	NA
ENSMUSG00000095588	4.73571	0.0008534333	0.033066329	0.2604829	0.9984822
ENSMUSG00000095590	45.88746	-0.002389845	0.054720913	0.06567633	0.9312891
ENSMUSG00000095595	279.373	-0.0002278309	0.011264619	0.6957805	0.9984822
ENSMUSG00000095597	30.13156	0.0001484527	0.013914405	0.7858456	0.9984822
ENSMUSG00000095600	0.2240744	-0.0007311619	0.094542673	0.7417258	NA
ENSMUSG00000095616	8.634302	0.003398479	0.145634802	0.2708641	0.9984822
ENSMUSG00000095620	0.1325095	0	0.099713571	1	NA
ENSMUSG00000095639	1.436724	0.004035294	0.135576513	0.185035	NA
ENSMUSG00000095641	1.469728	-0.01698781	0.262438612	0.0250918	NA
ENSMUSG00000095648	34.23528	0.0005807282	0.023202423	0.3365483	0.9984822
ENSMUSG00000095649	0.8411138	-0.0009611041	0.069108673	0.5611728	NA
ENSMUSG00000095651	0.5662629	-0.0002291274	0.085146111	0.9112758	NA
ENSMUSG00000095654	0.2874651	-0.0003480521	0.100537035	0.8803288	NA
ENSMUSG00000095661	0.1750573	0	0.099713571	1	NA
ENSMUSG00000095663	0.04284684	-0.0003480521	0.100537035	0.8803288	NA
ENSMUSG00000095676	248.0227	-8.002147e-05	0.023452878	0.8907429	0.9984822
ENSMUSG00000095677	14.83065	0.0002338355	0.018041135	0.6514576	0.9984822
ENSMUSG00000095681	5.969201	-0.002230306	0.060856275	0.1009937	0.9805731
ENSMUSG00000095687	74.52538	-0.0006969312	0.017303719	0.2787411	0.9984822
ENSMUSG00000095690	4.881265	-0.000462336	0.024964028	0.4479853	0.9984822
ENSMUSG00000095701	3.299879	-0.006829682	0.208712181	0.1156679	0.9805731
ENSMUSG00000095709	1.326949	-0.0004584096	0.045872857	0.6778554	NA
ENSMUSG00000095714	0.2935824	-0.0009295744	0.104892953	0.6961516	NA
ENSMUSG00000095720	0.2526565	-0.001891825	0.118834938	0.4681507	NA
ENSMUSG00000095724	0.05444717	0	0.099713571	1	NA
ENSMUSG00000095730	17.63537	0.0002635692	0.020356096	0.6230353	0.9984822
ENSMUSG00000095734	8.657269	-0.002437901	0.071502185	0.1228759	0.9805731
ENSMUSG00000095738	76.52431	0.0001198048	0.069644139	0.944867	0.9984822
ENSMUSG00000095739	0.4083386	0.0008585969	0.086827369	0.6788033	NA
ENSMUSG00000095756	0.1026536	-0.0008252544	0.103842169	0.7269851	NA
ENSMUSG00000095762	0.9043607	0.001018813	0.061057819	0.4745234	NA
ENSMUSG00000095766	5.429957	-0.002232145	0.074060918	0.1709272	0.9805731
ENSMUSG00000095779	8.798685	-5.165131e-06	0.021504076	0.9924598	0.9996816
ENSMUSG00000095788	0.06348594	0	0.099713571	1	NA
ENSMUSG00000095789	7.738536	8.126575e-05	0.019403034	0.8749242	0.9984822
ENSMUSG00000095797	0.07489147	0	0.099713571	1	NA
ENSMUSG00000095804	0.04352309	0	0.099713571	1	NA
ENSMUSG00000095824	0.1794202	-0.001844781	0.118044846	0.4770457	NA
ENSMUSG00000095828	0.8129368	-0.0008726535	0.077036414	0.6390284	NA
ENSMUSG00000095834	0.04274973	0	0.099713571	1	NA
ENSMUSG00000095836	0.04285678	-0.0003480521	0.100537035	0.8803288	NA
ENSMUSG00000095841	0.3501147	0	0.099713571	1	NA
ENSMUSG00000095845	0.02828562	0	0.099713571	1	NA
ENSMUSG00000095847	0.2944493	-0.0003826437	0.085935901	0.8532846	NA
ENSMUSG00000095858	0.2270047	-0.002016495	0.120967997	0.4455914	NA
ENSMUSG00000095865	0.2199919	-0.001449703	0.111818213	0.5606425	NA
ENSMUSG00000095868	0.5510467	-6.290304e-05	0.060985682	0.9671395	NA
ENSMUSG00000095869	1.921332	-0.001232004	0.05827682	0.3458675	0.9984822
ENSMUSG00000095883	0.04284684	-0.0003480521	0.100537035	0.8803288	NA
ENSMUSG00000095891	4.801766	-0.0008588775	0.05172682	0.4714588	0.9984822
ENSMUSG00000095892	131.9135	-0.0001062324	0.050047695	0.9321423	0.9984822
ENSMUSG00000095908	0.3489423	0.0002711497	0.092477764	0.9013063	NA
ENSMUSG00000095912	0.309476	0.00066131	0.101535144	0.7764046	NA
ENSMUSG00000095913	0.05444717	0	0.099713571	1	NA
ENSMUSG00000095915	1.376261	-0.003967007	0.148574357	0.2169069	NA
ENSMUSG00000095918	0.05630951	-0.0003480521	0.100537035	0.8803288	NA
ENSMUSG00000095930	175.3428	0.0003016622	0.010860844	0.6102525	0.9984822
ENSMUSG00000095937	40.78962	-0.0003822297	0.090597052	0.8591382	0.9984822
ENSMUSG00000095940	0.2313669	-0.0003480521	0.100537035	0.8803288	NA
ENSMUSG00000095943	0.2348641	-0.00126556	0.109235821	0.6053751	NA
ENSMUSG00000095947	0.04274973	0	0.099713571	1	NA
ENSMUSG00000095956	0.4400187	-0.0006471122	0.091963723	0.7660567	NA
ENSMUSG00000095960	0.02933238	0	0.099713571	1	NA
ENSMUSG00000095969	947.65	-0.002487319	0.071218808	0.1150439	0.9805731
ENSMUSG00000095975	0.2125758	-0.001324128	0.109799659	0.5902584	NA
ENSMUSG00000095977	0.08571357	4.399766e-05	0.09960504	0.9847219	NA
ENSMUSG00000095981	0.1570668	0.0004813367	0.100412457	0.8349928	NA
ENSMUSG00000095990	100.5664	-0.0002137863	0.013705246	0.7024193	0.9984822
ENSMUSG00000096001	1.148555	-0.0004308521	0.042498417	0.671642	NA
ENSMUSG00000096002	0.876244	-0.001665232	0.097224856	0.4591691	NA
ENSMUSG00000096003	1.441582	-0.0005262254	0.077776994	0.7817742	NA
ENSMUSG00000096006	2.458202	0.001280029	0.058319835	0.3249955	0.9984822
ENSMUSG00000096010	67.21724	0.002246601	0.036376452	0.04469009	0.8542043
ENSMUSG00000096014	256.6832	0.0003456412	0.01245587	0.5638871	0.9984822
ENSMUSG00000096025	7.599958	-0.0007296301	0.031568614	0.3150883	0.9984822
ENSMUSG00000096033	1.194778	-0.0003283318	0.052791159	0.8013746	NA
ENSMUSG00000096035	0.1435863	-0.00126556	0.109235821	0.6053751	NA
ENSMUSG00000096037	4.007846	-0.007374589	0.218002472	0.1044244	0.9805731
ENSMUSG00000096039	8.219872	-0.0009865309	0.032641288	0.1996866	0.9879334
ENSMUSG00000096043	0.1197955	-0.0003480521	0.100537035	0.8803288	NA
ENSMUSG00000096045	6.693851	-0.009991804	0.260245292	0.06909654	0.9426272
ENSMUSG00000096046	0.04285678	-0.0003480521	0.100537035	0.8803288	NA
ENSMUSG00000096048	2.267864	-0.005993817	0.161665999	0.1086639	0.9805731
ENSMUSG00000096049	0.0392667	-0.0003480521	0.100537035	0.8803288	NA
ENSMUSG00000096052	3.54069	0.0001599298	0.030507597	0.8284594	0.9984822
ENSMUSG00000096054	3646.843	-0.0004848273	0.009620951	0.4350815	0.9984822
ENSMUSG00000096056	10.07947	0.0007294568	0.044185558	0.4700919	0.9984822
ENSMUSG00000096065	0.3848517	-0.0009899761	0.105553167	0.6788238	NA
ENSMUSG00000096068	0.02828562	0	0.099713571	1	NA
ENSMUSG00000096083	0.05980673	-0.00126556	0.109235821	0.6053751	NA
ENSMUSG00000096086	0.09440535	-0.001108649	0.107243859	0.6464949	NA
ENSMUSG00000096094	0.6270675	-0.001512683	0.107122169	0.5328895	NA
ENSMUSG00000096095	0.13718	0	0.099713571	1	NA
ENSMUSG00000096124	0.08704619	0	0.099713571	1	NA
ENSMUSG00000096135	0.02828562	0	0.099713571	1	NA
ENSMUSG00000096140	0.7188829	-0.0003783819	0.061289214	0.8034464	NA
ENSMUSG00000096141	12.6187	0.0002157993	0.01790272	0.6752243	0.9984822
ENSMUSG00000096145	41.57901	-0.0002519857	0.014677498	0.6464092	0.9984822
ENSMUSG00000096146	50.71095	-0.0002077321	0.015051241	0.6976009	0.9984822
ENSMUSG00000096156	0.05444717	0	0.099713571	1	NA
ENSMUSG00000096157	0.3896738	-0.00067637	0.102126892	0.7722823	NA
ENSMUSG00000096160	2.812895	-0.0003914101	0.027082626	0.5435023	0.9984822
ENSMUSG00000096169	1.749212	-0.0004187776	0.042959121	0.68451	NA
ENSMUSG00000096171	0.2297608	-0.0003480521	0.100537035	0.8803288	NA
ENSMUSG00000096185	0.7683207	0.0005851527	0.075697385	0.7518724	NA
ENSMUSG00000096188	1154.207	-0.0001613999	0.008448558	0.7769646	0.9984822
ENSMUSG00000096192	0.2199919	-0.001449703	0.111818213	0.5606425	NA
ENSMUSG00000096199	63.56896	0.0005511825	0.014087644	0.3874222	0.9984822
ENSMUSG00000096201	1.972663	-0.001294184	0.084408292	0.5163913	0.9984822
ENSMUSG00000096205	816.9984	-0.001620649	0.056071098	0.1841907	0.9833355
ENSMUSG00000096206	7085.707	-0.0031932	0.065226471	0.04553635	0.8542043
ENSMUSG00000096209	0.3501147	0	0.099713571	1	NA
ENSMUSG00000096210	336.1116	0.0004120969	0.011108285	0.5004662	0.9984822
ENSMUSG00000096211	0.1420231	0.0003903899	0.100020944	0.8654827	NA
ENSMUSG00000096214	825.1322	-0.00170148	0.057770202	0.1762148	0.9807905
ENSMUSG00000096215	0.4036369	-0.0003129267	0.091168494	0.8850286	NA
ENSMUSG00000096218	0.5998567	-6.29062e-05	0.078449131	0.9739338	NA
ENSMUSG00000096221	18.04399	-0.0006650107	0.019471027	0.2796029	0.9984822
ENSMUSG00000096222	0.07180871	0	0.099713571	1	NA
ENSMUSG00000096225	48.95635	0.0003650031	0.017116263	0.5022539	0.9984822
ENSMUSG00000096231	1.426496	-0.00209167	0.077098694	0.221921	NA
ENSMUSG00000096232	1.045046	-0.0001068585	0.095406066	0.961853	NA
ENSMUSG00000096233	0.4819186	0	0.088162822	1	NA
ENSMUSG00000096238	0.1063427	-0.0003480521	0.100537035	0.8803288	NA
ENSMUSG00000096243	858.5939	-0.0003263374	0.02229469	0.5627665	0.9984822
ENSMUSG00000096248	2.3724	-0.008719174	0.18514544	0.05878146	0.90418
ENSMUSG00000096252	5.8106	-0.0004557501	0.027972737	0.4895027	0.9984822
ENSMUSG00000096255	39.0996	-0.001245764	0.026978823	0.1153103	0.9805731
ENSMUSG00000096256	42.2864	0.0002407661	0.034463926	0.7717543	0.9984822
ENSMUSG00000096257	1.213965	-0.0008230146	0.057704823	0.5471838	NA
ENSMUSG00000096263	15.2309	-0.01830651	0.216520958	0.01133347	0.5946057
ENSMUSG00000096265	1.283133	0.002435502	0.124528258	0.3711865	NA
ENSMUSG00000096279	0.7968499	-0.0009812083	0.073465153	0.5778235	NA
ENSMUSG00000096280	0.9777622	0.0003549655	0.046372701	0.7537073	NA
ENSMUSG00000096285	0.1848082	0.0004573248	0.100297174	0.8429924	NA
ENSMUSG00000096287	0.4510471	-0.001056231	0.080162296	0.5816552	NA
ENSMUSG00000096291	0.112619	0.0001577859	0.099568873	0.9452396	NA
ENSMUSG00000096296	0.3377402	-0.0009899761	0.105553167	0.6788238	NA
ENSMUSG00000096297	0.04285678	-0.0003480521	0.100537035	0.8803288	NA
ENSMUSG00000096299	0.6123122	0.00172684	0.083810723	0.3717917	NA
ENSMUSG00000096303	0.07208211	0	0.099713571	1	NA
ENSMUSG00000096316	0.06348594	0	0.099713571	1	NA
ENSMUSG00000096324	0.5980774	0.001029725	0.093250281	0.6384421	NA
ENSMUSG00000096327	0.1196135	-0.001600554	0.114099007	0.5267847	NA
ENSMUSG00000096328	1.304275	-0.0002777163	0.039374664	0.7709039	NA
ENSMUSG00000096330	0.1713874	0.0005471118	0.1007708	0.8132864	NA
ENSMUSG00000096337	0.2346398	0	0.099713571	1	NA
ENSMUSG00000096349	6690.634	-0.002948237	0.064658384	0.05539898	0.8985783
ENSMUSG00000096351	22.67194	-0.0006016362	0.023214449	0.3225997	0.9984822
ENSMUSG00000096354	0.05630951	-0.0003480521	0.100537035	0.8803288	NA
ENSMUSG00000096361	0.5782168	0.0005273224	0.089167917	0.8041661	NA
ENSMUSG00000096366	0.05630951	-0.0003480521	0.100537035	0.8803288	NA
ENSMUSG00000096370	146.9018	0.0008881196	0.01660415	0.2211094	0.9930713
ENSMUSG00000096375	0.1205669	-0.001108649	0.107243863	0.6464948	NA
ENSMUSG00000096385	2.841345	4.83051e-05	0.064264005	0.9760185	0.9994695
ENSMUSG00000096387	0.9925867	-0.001915096	0.116400608	0.4573698	NA
ENSMUSG00000096390	0.9522892	0	0.099713571	1	NA
ENSMUSG00000096391	0.1814204	-0.001497432	0.112525112	0.5496624	NA
ENSMUSG00000096399	0.04285678	-0.0003480521	0.100537035	0.8803288	NA
ENSMUSG00000096401	53.37858	0.0001754253	0.015845907	0.735059	0.9984822
ENSMUSG00000096403	10.84209	0.001619209	0.042444506	0.1045317	0.9805731
ENSMUSG00000096410	0.02933238	0	0.099713571	1	NA
ENSMUSG00000096421	0.05980673	-0.00126556	0.109235821	0.6053751	NA
ENSMUSG00000096423	0.1750573	0	0.099713571	1	NA
ENSMUSG00000096430	0.5522416	0.001470861	0.108457283	0.547409	NA
ENSMUSG00000096431	3.189085	-0.002559181	0.090172465	0.2057627	0.9893112
ENSMUSG00000096433	123.5103	-0.000328048	0.011172563	0.5826607	0.9984822
ENSMUSG00000096435	0.3741529	-0.0007778607	0.086248783	0.7064017	NA
ENSMUSG00000096437	0.04352309	0	0.099713571	1	NA
ENSMUSG00000096438	0.1383401	-0.0004612964	0.100790616	0.8421321	NA
ENSMUSG00000096440	0.5632753	4.25184e-06	0.074927423	0.9981672	NA
ENSMUSG00000096446	1.035529	-0.004603773	0.134467387	0.1354005	NA
ENSMUSG00000096449	0.509159	-0.000800988	0.075808187	0.6629676	NA
ENSMUSG00000096454	0.3464745	0.000547244	0.100771581	0.8132431	NA
ENSMUSG00000096458	84.93217	0.0004683138	0.015188633	0.4324945	0.9984822
ENSMUSG00000096463	0.2385433	0	0.099713571	1	NA
ENSMUSG00000096472	146.3439	0.001086256	0.014706892	0.1753376	0.9805731
ENSMUSG00000096473	1.09996	-0.003870829	0.15517532	0.2349806	NA
ENSMUSG00000096474	0.1411639	-0.001497432	0.112525112	0.5496624	NA
ENSMUSG00000096476	0.4217881	0.0005469546	0.093238249	0.8034679	NA
ENSMUSG00000096479	0.04284684	-0.0003480521	0.100537035	0.8803288	NA
ENSMUSG00000096488	4.189746	-0.003254466	0.103663008	0.1648433	0.9805731
ENSMUSG00000096496	1.049079	-0.001564139	0.080904918	0.4049987	NA
ENSMUSG00000096505	0.2296427	-0.0008252544	0.103842169	0.7269851	NA
ENSMUSG00000096508	0.7783725	4.367097e-05	0.066026145	0.9788718	NA
ENSMUSG00000096519	0.2050069	-0.001381887	0.110839278	0.5766761	NA
ENSMUSG00000096528	0.08485685	0	0.099713571	1	NA
ENSMUSG00000096544	2.579662	0.0006180898	0.036393803	0.4557451	0.9984822
ENSMUSG00000096546	0.4627445	-0.0010583	0.079715673	0.5788105	NA
ENSMUSG00000096549	5.269895	-0.1137661	0.703538819	0.002445559	0.318956
ENSMUSG00000096553	3.071213	-0.006557966	0.20401104	0.12204	0.9805731
ENSMUSG00000096555	0.06348594	0	0.099713571	1	NA
ENSMUSG00000096565	0.1196135	-0.001600554	0.114099007	0.5267847	NA
ENSMUSG00000096569	1.040798	0.0005909334	0.08084777	0.7632961	NA
ENSMUSG00000096573	0.8332924	0.0004657402	0.068096356	0.7818115	NA
ENSMUSG00000096574	1.277484	-0.0003643207	0.063162752	0.8162854	NA
ENSMUSG00000096578	0.7033916	0.0002740828	0.059473546	0.8532431	NA
ENSMUSG00000096579	0.557917	-0.002598917	0.128438577	0.3513714	NA
ENSMUSG00000096592	1.249455	-0.000709201	0.061517041	0.6339995	NA
ENSMUSG00000096593	0.6914967	-2.772715e-05	0.051725945	0.9828887	NA
ENSMUSG00000096597	0.04285678	-0.0003480521	0.100537035	0.8803288	NA
ENSMUSG00000096605	0.2797986	-0.00189463	0.118882323	0.467627	NA
ENSMUSG00000096606	32.71714	-0.0006001195	0.017462133	0.3237597	0.9984822
ENSMUSG00000096607	0.05444717	0	0.099713571	1	NA
ENSMUSG00000096611	0.05444717	0	0.099713571	1	NA
ENSMUSG00000096617	8.778684	-0.003160831	0.094241311	0.1358118	0.9805731
ENSMUSG00000096623	1.422299	-0.0005734339	0.044088144	0.5797544	NA
ENSMUSG00000096629	1.79948	0.001083167	0.061575865	0.4478535	NA
ENSMUSG00000096633	0.02933238	0	0.099713571	1	NA
ENSMUSG00000096639	0.1750573	0	0.099713571	1	NA
ENSMUSG00000096641	0.1904578	0	0.099713571	1	NA
ENSMUSG00000096647	1.002261	0.0004833879	0.050989817	0.6963969	NA
ENSMUSG00000096655	1.233392	-0.002086828	0.095835253	0.3422626	NA
ENSMUSG00000096659	7052.691	-0.0029755	0.063212761	0.05112072	0.8733909
ENSMUSG00000096660	1.428744	0	0.091318004	1	NA
ENSMUSG00000096675	0.4399838	-0.002474549	0.129159323	0.3741279	NA
ENSMUSG00000096677	0.5085339	-0.0006315476	0.099297035	0.7831733	NA
ENSMUSG00000096681	0.9579526	0.0002651392	0.053360096	0.8414329	NA
ENSMUSG00000096684	13.90554	6.813099e-05	0.022523793	0.9039785	0.9984822
ENSMUSG00000096687	99.85046	0.001951865	0.022385389	0.07280969	0.9542575
ENSMUSG00000096696	59.45618	-0.0002532586	0.012284093	0.6642319	0.9984822
ENSMUSG00000096699	1.385826	-0.01597526	0.274719346	0.03138816	NA
ENSMUSG00000096712	0.1874139	0	0.099713571	1	NA
ENSMUSG00000096714	0.7333518	0.0003018962	0.057912659	0.8339663	NA
ENSMUSG00000096718	4.487331	0.003555052	0.148617791	NA	NA
ENSMUSG00000096722	0.05630951	-0.0003480521	0.100537035	0.8803288	NA
ENSMUSG00000096726	0.887592	0.0002166784	0.047581742	0.8539457	NA
ENSMUSG00000096727	7.563571	0.0001893005	0.023151049	0.7419943	0.9984822
ENSMUSG00000096729	0.1570668	0.0004813367	0.100412457	0.8349928	NA
ENSMUSG00000096731	0.06348594	0	0.099713571	1	NA
ENSMUSG00000096736	1.913286	-0.001103165	0.082115103	0.5731565	0.9984822
ENSMUSG00000096740	31.1313	-0.0003336059	0.015900029	0.5429966	0.9984822
ENSMUSG00000096751	21.15203	-0.0004499087	0.019801458	0.4213206	0.9984822
ENSMUSG00000096753	10.87321	-5.148672e-05	0.020277542	0.9221948	0.9984822
ENSMUSG00000096755	0.1461866	-0.0008252546	0.103842171	0.726985	NA
ENSMUSG00000096763	0.0806909	-0.000683036	0.102607577	0.7707656	NA
ENSMUSG00000096764	60.43277	-0.0006464867	0.056520122	0.6356515	0.9984822
ENSMUSG00000096768	187.0857	-0.0681484	0.253481334	0.0004068184	0.1267918
ENSMUSG00000096770	0.2775158	-0.0003480521	0.100537035	0.8803288	NA
ENSMUSG00000096775	1.696701	0.001915295	0.084872879	0.3232441	NA
ENSMUSG00000096780	611.3786	-0.0003763769	0.011556034	0.5347459	0.9984822
ENSMUSG00000096785	0.03783412	-0.001108649	0.10724386	0.6464949	NA
ENSMUSG00000096786	0.03783412	-0.001108649	0.10724386	0.6464949	NA
ENSMUSG00000096789	0.6252844	-0.001690125	0.094874254	0.4422801	NA
ENSMUSG00000096791	0.3143162	-0.001310738	0.106446011	0.5866566	NA
ENSMUSG00000096793	1.175499	0.0003723335	0.065999695	0.8200945	NA
ENSMUSG00000096795	134.7261	-0.0001083146	0.010326969	0.8491116	0.9984822
ENSMUSG00000096798	0.02933238	0	0.099713571	1	NA
ENSMUSG00000096799	0.1282492	0	0.099713571	1	NA
ENSMUSG00000096807	8.532311	0.0002411998	0.021288728	0.6586214	0.9984822
ENSMUSG00000096810	0.8100842	0.00042059	0.051278243	0.7375207	NA
ENSMUSG00000096811	0.3455523	0	0.099713571	1	NA
ENSMUSG00000096812	0.2843913	0.0001577854	0.099568873	0.9452398	NA
ENSMUSG00000096814	1.796442	-0.005932731	0.182893005	0.1328593	NA
ENSMUSG00000096839	0.2433505	0	0.099713571	1	NA
ENSMUSG00000096844	0.05980673	-0.00126556	0.109235821	0.6053751	NA
ENSMUSG00000096847	339.9345	-0.01048687	0.068001667	0.004312983	0.3915512
ENSMUSG00000096850	4.616115	-0.002869713	0.093260062	0.17002	0.9805731
ENSMUSG00000096856	88.7474	-1.68394e-06	0.012140314	0.9976161	0.9998688
ENSMUSG00000096862	57.67548	0.0005278296	0.020729813	0.3620703	0.9984822
ENSMUSG00000096868	5.160622	-0.06793999	0.592013701	0.005069755	0.4184594
ENSMUSG00000096870	22.07906	-0.0004415998	0.017851535	0.4293066	0.9984822
ENSMUSG00000096878	0.0392667	-0.0003480521	0.100537035	0.8803288	NA
ENSMUSG00000096883	23.29725	-7.404798e-05	0.015686021	0.8845163	0.9984822
ENSMUSG00000096887	1.310833	-0.003306312	0.104254081	0.1608295	NA
ENSMUSG00000096901	0.04285678	-0.0003480521	0.100537035	0.8803288	NA
ENSMUSG00000096904	2.186319	0.0003356628	0.061725361	0.8268275	0.9984822
ENSMUSG00000096910	154.4063	-0.0001977248	0.010847337	0.7324937	0.9984822
ENSMUSG00000096914	62.25345	-0.0003935758	0.014193447	0.5054952	0.9984822
ENSMUSG00000096916	118.9573	-0.000363444	0.013485357	0.5403016	0.9984822
ENSMUSG00000096917	2.454005	-0.000206142	0.031280923	0.784399	0.9984822
ENSMUSG00000096918	0.07489147	0	0.099713571	1	NA
ENSMUSG00000096919	2.148617	-0.02843897	0.368378463	0.01479667	0.65575
ENSMUSG00000096921	0.05444717	0	0.099713571	1	NA
ENSMUSG00000096923	2.137222	0.0006648467	0.050909619	0.5817531	0.9984822
ENSMUSG00000096924	0.759142	-0.001839127	0.109540868	0.4568602	NA
ENSMUSG00000096926	3.622638	-0.00716136	0.214388728	0.1086005	0.9805731
ENSMUSG00000096929	1044.671	4.290083e-05	0.010783632	0.9398091	0.9984822
ENSMUSG00000096931	0.1149743	-0.0003480522	0.100537036	0.8803288	NA
ENSMUSG00000096932	1.944835	0.0005544185	0.04149762	0.5671818	0.9984822
ENSMUSG00000096934	2.121717	-0.0007734142	0.04089946	0.3996854	0.9984822
ENSMUSG00000096935	12.60335	-0.02185422	0.210445617	0.005929281	0.4539793
ENSMUSG00000096936	15.44289	-0.0002455127	0.018270382	0.6366669	0.9984822
ENSMUSG00000096937	1.039118	0.001399202	0.072828474	0.4065457	NA
ENSMUSG00000096938	3.348785	0.0001749182	0.028901805	0.8022694	0.9984822
ENSMUSG00000096942	11.90632	0.0001586088	0.017192201	0.7549304	0.9984822
ENSMUSG00000096943	5.252743	-0.0006633929	0.028256524	0.3231866	0.9984822
ENSMUSG00000096944	8.241208	-0.01279005	0.246740925	0.04253704	0.8463177
ENSMUSG00000096945	6.166848	-0.07823528	0.530148371	0.00315604	0.3418218
ENSMUSG00000096946	0.6264592	-0.0003812816	0.086603903	0.8546728	NA
ENSMUSG00000096947	194.6252	-5.645493	2.916110671	3.787864e-06	0.008768906
ENSMUSG00000096948	11.30874	6.787489e-05	0.022044065	0.902833	0.9984822
ENSMUSG00000096950	0.4503546	-0.0002632528	0.062324667	0.8654327	NA
ENSMUSG00000096953	2.215116	-0.01182408	0.228082286	0.04424682	0.8542043
ENSMUSG00000096954	81.87589	-0.0006112642	0.015036377	0.3435911	0.9984822
ENSMUSG00000096956	7.884661	0.000188771	0.021104959	0.7273738	0.9984822
ENSMUSG00000096957	0.2786567	-0.001449703	0.111818208	0.5606426	NA
ENSMUSG00000096959	1.899137	-0.0232497	0.299435589	0.01571433	0.6592397
ENSMUSG00000096960	2.805889	0.001755866	0.072950031	0.2829228	0.9984822
ENSMUSG00000096963	0.3057055	-0.0005666372	0.101309779	0.8074028	NA
ENSMUSG00000096964	2.175689	0.0007925501	0.04154898	0.3950541	0.9984822
ENSMUSG00000096965	0.3285422	-0.001449703	0.111818213	0.5606425	NA
ENSMUSG00000096966	0.2194599	0	0.099713571	1	NA
ENSMUSG00000096967	23.839	-0.0001522104	0.017124454	0.7642587	0.9984822
ENSMUSG00000096968	4.557113	-0.005699485	0.121234802	0.05443576	0.8985783
ENSMUSG00000096969	0.3469638	-0.001449703	0.111818217	0.5606424	NA
ENSMUSG00000096970	24.21748	-3.639193e-05	0.021655354	0.9471646	0.9984822
ENSMUSG00000096971	1.877719	0.00422423	0.109672493	0.09560488	0.9805731
ENSMUSG00000096972	7.851018	-0.1834311	0.845059439	0.00124462	0.240108
ENSMUSG00000096974	6.41123	0.000494355	0.025115703	0.4205065	0.9984822
ENSMUSG00000096975	20.44819	0.0001823352	0.014786325	0.7332498	0.9984822
ENSMUSG00000096976	1.04764	-0.005279684	0.152041873	0.1284598	NA
ENSMUSG00000096977	6.267422	-0.0005179981	0.02650797	0.4149055	0.9984822
ENSMUSG00000096978	2.14856	0.001723821	0.063939888	0.2183112	0.9930713
